"iso3c","year","measles_cases","population","MCV1_coverage","MCV2_coverage"
"MSR","1980",3,NA,NA,NA
"MAR","2023",NA,37840044,NA,NA
"MAR","2022",NA,37457971,99,99
"MAR","2021",NA,37076584,99,99
"MAR","2020",NA,36688772,99,99
"MAR","2019",NA,36304408,99,99
"MAR","2018",483,35927511,99,99
"MAR","2017",NA,35528115,99,99
"MAR","2016",NA,35107264,99,99
"MAR","2015",17,34680458,99,95
"MAR","2014",10,34248603,99,54
"MAR","2013",92,33803527,99,NA
"MAR","2012",668,33352169,99,NA
"MAR","2011",982,32903699,99,NA
"MAR","2010",633,32464865,98,NA
"MAR","2009",834,32042877,98,NA
"MAR","2008",1455,31634992,96,NA
"MAR","2007",2248,31232633,95,92
"MAR","2006",1217,30833022,95,92
"MAR","2005",NA,30431902,97,92
"MAR","2004",6399,30033125,95,91
"MAR","2003",10841,29661270,90,NA
"MAR","2002",6000,29301817,94,NA
"MAR","2001",2724,28930097,96,NA
"MAR","2000",7368,28554415,93,NA
"MAR","1999",10853,28176997,90,NA
"MAR","1998",7863,27791825,91,NA
"MAR","1997",2512,27397118,92,NA
"MAR","1996",1324,26999093,93,NA
"MAR","1995",2380,26599048,88,NA
"MAR","1994",3512,26201551,87,NA
"MAR","1993",8431,25806777,83,NA
"MAR","1992",6008,25400676,81,NA
"MAR","1991",2125,24988083,80,NA
"MAR","1990",1577,24570814,79,NA
"MAR","1989",1689,24148104,82,NA
"MAR","1988",2306,23720590,81,NA
"MAR","1987",26621,23279935,73,NA
"MAR","1986",15333,22824446,58,NA
"MAR","1985",4216,22335077,45,NA
"MAR","1984",11484,21817271,42,NA
"MAR","1983",80806,21287381,35,NA
"MAR","1982",53160,20746765,17,NA
"MAR","1981",109486,20208260,NA,NA
"MAR","1980",86919,19678444,NA,NA
"MOZ","2023",656,33897354,NA,NA
"MOZ","2022",1047,32969518,84,70
"MOZ","2021",619,32077072,84,70
"MOZ","2020",426,31178239,81,62
"MOZ","2019",63,30285595,87,64
"MOZ","2018",16,29423878,87,58
"MOZ","2017",122,28569441,87,45
"MOZ","2016",NA,27696493,87,36
"MOZ","2015",79,26843246,87,NA
"MOZ","2014",9,26038704,87,NA
"MOZ","2013",8,25251731,86,NA
"MOZ","2012",145,24487611,85,NA
"MOZ","2011",177,23760421,83,NA
"MOZ","2010",2321,23073723,82,NA
"MOZ","2009",60,22436660,80,NA
"MOZ","2008",4,21845571,77,NA
"MOZ","2007",267,21280513,75,NA
"MOZ","2006",183,20735982,76,NA
"MOZ","2005",12598,20211114,78,NA
"MOZ","2004",9396,19694411,79,NA
"MOZ","2003",28898,19186754,80,NA
"MOZ","2002",7155,18694946,77,NA
"MOZ","2001",7085,18220716,74,NA
"MOZ","2000",7375,17768505,71,NA
"MOZ","1999",3936,17337893,67,NA
"MOZ","1998",15693,16923195,64,NA
"MOZ","1997",15324,16521724,61,NA
"MOZ","1996",9251,16079553,58,NA
"MOZ","1995",4166,15594830,71,NA
"MOZ","1994",9618,14912873,65,NA
"MOZ","1993",5799,14206254,62,NA
"MOZ","1992",3092,13816881,56,NA
"MOZ","1991",5059,13561175,55,NA
"MOZ","1990",18082,13303459,59,NA
"MOZ","1989",22832,13087604,48,NA
"MOZ","1988",12142,12956772,44,NA
"MOZ","1987",12749,12964793,37,NA
"MOZ","1986",16109,12909797,39,NA
"MOZ","1985",16507,12680065,39,NA
"MOZ","1984",12508,12426223,50,NA
"MOZ","1983",11734,12163328,51,NA
"MOZ","1982",11909,11901827,58,NA
"MOZ","1981",16358,11640015,32,NA
"MOZ","1980",30070,11413587,NA,NA
"MMR","2023",15,54577997,NA,NA
"MMR","2022",10,54179306,75,64
"MMR","2021",8,53798084,44,42
"MMR","2020",444,53423198,91,90
"MMR","2019",5252,53040212,84,80
"MMR","2018",1389,52666014,93,87
"MMR","2017",1293,52288341,83,80
"MMR","2016",266,51892349,91,86
"MMR","2015",6,51483949,84,78
"MMR","2014",122,51072436,88,82
"MMR","2013",1010,50648334,86,80
"MMR","2012",2175,50218185,84,NA
"MMR","2011",2046,49794522,88,80
"MMR","2010",190,49390988,88,75
"MMR","2009",329,49015836,87,65
"MMR","2008",333,48729486,82,57
"MMR","2007",1088,48445647,81,NA
"MMR","2006",760,48088274,78,NA
"MMR","2005",314,47724471,84,NA
"MMR","2004",1329,47338446,86,NA
"MMR","2003",830,46924293,80,NA
"MMR","2002",736,46480230,77,NA
"MMR","2001",2519,46014826,73,NA
"MMR","2000",845,45538332,84,NA
"MMR","1999",791,45041636,86,NA
"MMR","1998",1465,44516185,89,NA
"MMR","1997",1035,43972046,88,NA
"MMR","1996",1684,43423369,86,NA
"MMR","1995",1170,42880186,82,NA
"MMR","1994",1855,42337109,77,NA
"MMR","1993",2682,41788302,71,NA
"MMR","1992",1794,41237813,68,NA
"MMR","1991",4437,40680533,67,NA
"MMR","1990",7900,40099553,68,NA
"MMR","1989",3883,39489419,50,NA
"MMR","1988",4323,38868270,32,NA
"MMR","1987",5540,38233171,17,NA
"MMR","1986",3830,37572340,5,NA
"MMR","1985",16386,36881020,NA,NA
"MMR","1984",16580,36159838,NA,NA
"MMR","1983",18919,35424262,NA,NA
"MMR","1982",25102,34742586,NA,NA
"MMR","1981",26821,34110098,NA,NA
"MMR","1980",21457,33465781,NA,NA
"NAM","2023",42,2604172,NA,NA
"NAM","2022",31,2567012,91,79
"NAM","2021",4,2530151,91,56
"NAM","2020",5,2489098,90,63
"NAM","2019",12,2446644,80,56
"NAM","2018",9,2405680,82,50
"NAM","2017",16,2364534,80,32
"NAM","2016",40,2323352,75,NA
"NAM","2015",212,2282704,85,NA
"NAM","2014",477,2243001,83,NA
"NAM","2013",1028,2204510,82,NA
"NAM","2012",86,2167470,76,NA
"NAM","2011",79,2132340,74,NA
"NAM","2010",3138,2099271,75,NA
"NAM","2009",4076,2067919,76,NA
"NAM","2008",0,2038552,73,NA
"NAM","2007",21,2011492,69,NA
"NAM","2006",3,1986558,63,NA
"NAM","2005",4,1962865,73,NA
"NAM","2004",4,1939406,70,NA
"NAM","2003",262,1915425,70,NA
"NAM","2002",1278,1888525,68,NA
"NAM","2001",416,1856402,58,NA
"NAM","2000",469,1819141,69,NA
"NAM","1999",296,1778277,65,NA
"NAM","1998",495,1735953,64,NA
"NAM","1997",5359,1693242,59,NA
"NAM","1996",4901,1650066,61,NA
"NAM","1995",1723,1605370,68,NA
"NAM","1994",133,1558449,70,NA
"NAM","1993",1328,1509834,71,NA
"NAM","1992",6874,1461687,76,NA
"NAM","1991",NA,1415617,76,NA
"NAM","1990",NA,1369011,NA,NA
"NAM","1989",NA,1288070,NA,NA
"NAM","1988",4482,1207949,NA,NA
"NAM","1987",16874,1165430,NA,NA
"NAM","1986",NA,1127989,NA,NA
"NAM","1985",NA,1093311,NA,NA
"NAM","1984",NA,1061995,NA,NA
"NAM","1983",NA,1033085,NA,NA
"NAM","1982",NA,1005520,NA,NA
"NAM","1981",NA,987394,NA,NA
"NAM","1980",NA,975994,NA,NA
"NRU","2023",NA,12780,NA,NA
"NRU","2022",NA,12668,98,97
"NRU","2021",NA,12511,98,97
"NRU","2020",NA,12315,98,97
"NRU","2019",0,12132,95,95
"NRU","2018",NA,11924,99,94
"NRU","2017",NA,11682,95,94
"NRU","2016",0,11437,98,97
"NRU","2015",NA,11185,98,96
"NRU","2014",NA,10940,98,94
"NRU","2013",NA,10694,97,88
"NRU","2012",11,10444,96,81
"NRU","2011",0,10283,99,99
"NRU","2010",NA,10241,99,99
"NRU","2009",0,10233,99,92
"NRU","2008",0,10243,99,99
"NRU","2007",0,10267,99,99
"NRU","2006",0,10294,99,97
"NRU","2005",0,10318,80,50
"NRU","2004",0,10335,67,60
"NRU","2003",NA,10344,53,72
"NRU","2002",0,10351,40,83
"NRU","2001",0,10363,95,95
"NRU","2000",0,10377,8,NA
"NRU","1999",1,10383,49,NA
"NRU","1998",NA,10377,90,NA
"NRU","1997",58,10363,99,NA
"NRU","1996",NA,10345,NA,NA
"NRU","1995",0,10316,NA,NA
"NRU","1994",NA,10274,NA,NA
"NRU","1993",NA,10226,NA,NA
"NRU","1992",NA,10129,NA,NA
"NRU","1991",NA,9902,NA,NA
"NRU","1990",300,9598,NA,NA
"NRU","1989",0,9306,NA,NA
"NRU","1988",NA,9022,NA,NA
"NRU","1987",0,8759,NA,NA
"NRU","1986",1,8527,NA,NA
"NRU","1985",NA,8313,NA,NA
"NRU","1984",NA,8125,NA,NA
"NRU","1983",NA,7832,NA,NA
"NRU","1982",1,7672,NA,NA
"NRU","1981",0,7691,NA,NA
"NRU","1980",10,7635,NA,NA
"NPL","2023",963,30896590,NA,NA
"NPL","2022",130,30547580,90,87
"NPL","2021",143,30034989,90,87
"NPL","2020",388,29348627,87,74
"NPL","2019",430,28832496,92,76
"NPL","2018",260,28506712,91,69
"NPL","2017",99,28183426,90,59
"NPL","2016",1269,27861186,83,25
"NPL","2015",1599,27610325,85,NA
"NPL","2014",1279,27462106,88,NA
"NPL","2013",1861,27381555,88,NA
"NPL","2012",3362,27330694,86,NA
"NPL","2011",2359,27266399,88,NA
"NPL","2010",190,27161567,86,NA
"NPL","2009",189,27026941,90,NA
"NPL","2008",2089,26881544,79,NA
"NPL","2007",1415,26713655,81,NA
"NPL","2006",2838,26518971,85,NA
"NPL","2005",5023,26285110,74,NA
"NPL","2004",12074,26003965,73,NA
"NPL","2003",13344,25682908,75,NA
"NPL","2002",6749,25332178,71,NA
"NPL","2001",10849,24956071,71,NA
"NPL","2000",9397,24559500,71,NA
"NPL","1999",NA,24143157,81,NA
"NPL","1998",5771,23703328,67,NA
"NPL","1997",12677,23249417,73,NA
"NPL","1996",7213,22783969,65,NA
"NPL","1995",4810,22305571,56,NA
"NPL","1994",1401,21794751,58,NA
"NPL","1993",59,21267359,58,NA
"NPL","1992",136,20702133,58,NA
"NPL","1991",93,20130779,57,NA
"NPL","1990",182,19616530,57,NA
"NPL","1989",171,19145077,57,NA
"NPL","1988",193,18720745,58,NA
"NPL","1987",190,18326204,37,NA
"NPL","1986",68,17936926,37,NA
"NPL","1985",952,17540571,34,NA
"NPL","1984",2042,17141610,24,NA
"NPL","1983",1117,16740664,11,NA
"NPL","1982",1268,16347124,2,NA
"NPL","1981",254,15969792,2,NA
"NPL","1980",561,15600442,NA,NA
"NLD","2023",7,17879488,NA,NA
"NLD","2022",6,17700982,89,85
"NLD","2021",0,17533044,93,90
"NLD","2020",2,17441500,94,89
"NLD","2019",84,17344874,94,90
"NLD","2018",24,17231624,93,89
"NLD","2017",16,17131296,93,90
"NLD","2016",6,17030314,94,91
"NLD","2015",7,16939923,95,92
"NLD","2014",140,16865008,96,93
"NLD","2013",2632,16804432,96,92
"NLD","2012",10,16754962,96,93
"NLD","2011",51,16693074,96,93
"NLD","2010",15,16615394,96,92
"NLD","2009",15,16530388,96,93
"NLD","2008",109,16445593,96,93
"NLD","2007",10,16381696,96,92
"NLD","2006",1,16346101,96,92
"NLD","2005",4,16319868,95,93
"NLD","2004",11,16281779,96,98
"NLD","2003",4,16225302,96,98
"NLD","2002",3,16148929,95,96
"NLD","2001",NA,16046180,95,NA
"NLD","2000",1019,15925513,96,NA
"NLD","1999",2368,15812088,96,NA
"NLD","1998",9,15707209,96,NA
"NLD","1997",21,15610650,96,NA
"NLD","1996",57,15530498,96,NA
"NLD","1995",184,15459006,94,NA
"NLD","1994",302,15382838,94,NA
"NLD","1993",468,15290368,94,NA
"NLD","1992",472,15184166,95,NA
"NLD","1991",59,15069798,94,NA
"NLD","1990",16,14951510,94,NA
"NLD","1989",124,14848907,94,NA
"NLD","1988",1519,14760094,94,NA
"NLD","1987",227,14665037,93,NA
"NLD","1986",90,14572278,93,NA
"NLD","1985",24,14491632,92,NA
"NLD","1984",82,14424211,92,NA
"NLD","1983",480,14367070,92,NA
"NLD","1982",95,14312690,92,NA
"NLD","1981",77,14247208,91,NA
"NLD","1980",178,14149800,91,NA
"NCL","2023",0,267940,NA,NA
"NCL","2022",0,269215,NA,NA
"NCL","2021",NA,270390,NA,NA
"NCL","2020",NA,271080,NA,NA
"NCL","2019",NA,271240,NA,NA
"NCL","2018",0,271170,NA,NA
"NCL","2017",1,270810,NA,NA
"NCL","2016",NA,270220,NA,NA
"NCL","2015",NA,269460,NA,NA
"NCL","2014",NA,268050,NA,NA
"NCL","2013",0,263650,NA,NA
"NCL","2012",0,259000,NA,NA
"NCL","2011",0,254350,NA,NA
"NCL","2010",0,249750,NA,NA
"NCL","2009",0,245950,NA,NA
"NCL","2008",0,242750,NA,NA
"NCL","2007",0,239250,NA,NA
"NCL","2006",NA,235750,NA,NA
"NCL","2005",0,232250,NA,NA
"NCL","2004",NA,228750,NA,NA
"NCL","2003",0,225296,NA,NA
"NCL","2002",NA,221490,NA,NA
"NCL","2001",0,217324,NA,NA
"NCL","2000",0,213230,NA,NA
"NCL","1999",NA,209214,NA,NA
"NCL","1998",NA,205279,NA,NA
"NCL","1997",0,201418,NA,NA
"NCL","1996",NA,197564,NA,NA
"NCL","1995",2,193816,NA,NA
"NCL","1994",6,189482,NA,NA
"NCL","1993",6,184496,NA,NA
"NCL","1992",3,179799,NA,NA
"NCL","1991",5,175362,NA,NA
"NCL","1990",18,170899,NA,NA
"NCL","1989",8,166898,NA,NA
"NCL","1988",9,163650,NA,NA
"NCL","1987",1221,160500,NA,NA
"NCL","1986",950,157350,NA,NA
"NCL","1985",77,154450,NA,NA
"NCL","1984",79,151650,NA,NA
"NCL","1983",18,148700,NA,NA
"NCL","1982",1448,145700,NA,NA
"NCL","1981",77,142650,NA,NA
"NCL","1980",800,140050,NA,NA
"NZL","2023",NA,5223100,NA,NA
"NZL","2022",0,5117200,90,83
"NZL","2021",0,5111300,91,82
"NZL","2020",7,5090200,91,91
"NZL","2019",2189,4979200,92,90
"NZL","2018",30,4900600,92,90
"NZL","2017",15,4813600,93,90
"NZL","2016",103,4714100,92,89
"NZL","2015",10,4609400,93,87
"NZL","2014",280,4516500,93,86
"NZL","2013",8,4442100,92,86
"NZL","2012",68,4408100,92,85
"NZL","2011",597,4384000,93,86
"NZL","2010",43,4350700,91,NA
"NZL","2009",198,4302600,89,NA
"NZL","2008",NA,4259800,86,NA
"NZL","2007",25,4223800,79,NA
"NZL","2006",20,4184600,82,NA
"NZL","2005",20,4133900,82,NA
"NZL","2004",33,4087500,83,NA
"NZL","2003",66,4027200,84,NA
"NZL","2002",21,3948500,84,NA
"NZL","2001",65,3880500,85,NA
"NZL","2000",65,3857700,85,NA
"NZL","1999",106,3835100,83,NA
"NZL","1998",164,3815000,81,NA
"NZL","1997",2041,3781300,99,NA
"NZL","1996",NA,3732000,92,NA
"NZL","1995",NA,3673400,84,NA
"NZL","1994",33,3620000,87,NA
"NZL","1993",69,3572200,85,NA
"NZL","1992",NA,3531700,82,NA
"NZL","1991",9239,3495100,82,NA
"NZL","1990",NA,3329800,90,NA
"NZL","1989",0,3299200,83,NA
"NZL","1988",NA,3283400,75,NA
"NZL","1987",NA,3274400,67,NA
"NZL","1986",NA,3246300,60,NA
"NZL","1985",NA,3247100,64,NA
"NZL","1984",NA,3227100,67,NA
"NZL","1983",NA,3199300,71,NA
"NZL","1982",NA,3156100,74,NA
"NZL","1981",NA,3124900,77,NA
"NZL","1980",NA,3112900,80,NA
"NIC","2023",0,7046310,NA,NA
"NIC","2022",0,6948392,93,99
"NIC","2021",0,6850540,83,83
"NIC","2020",0,6755895,97,98
"NIC","2019",0,6663924,99,99
"NIC","2018",0,6572233,99,95
"NIC","2017",0,6480532,99,84
"NIC","2016",0,6389235,99,NA
"NIC","2015",0,6298598,99,NA
"NIC","2014",0,6208676,99,NA
"NIC","2013",0,6119379,99,NA
"NIC","2012",0,6030607,99,NA
"NIC","2011",0,5942553,99,NA
"NIC","2010",0,5855734,99,NA
"NIC","2009",0,5770639,99,NA
"NIC","2008",0,5687744,99,NA
"NIC","2007",0,5607453,99,NA
"NIC","2006",0,5529811,99,NA
"NIC","2005",0,5454678,96,NA
"NIC","2004",0,5386223,84,NA
"NIC","2003",0,5323062,93,NA
"NIC","2002",0,5259006,98,NA
"NIC","2001",0,5192764,99,NA
"NIC","2000",0,5123222,86,NA
"NIC","1999",0,5049878,87,NA
"NIC","1998",0,4974552,91,NA
"NIC","1997",0,4895962,86,NA
"NIC","1996",0,4812391,85,NA
"NIC","1995",5,4721929,85,NA
"NIC","1994",3,4625260,84,NA
"NIC","1993",339,4526689,84,NA
"NIC","1992",2332,4427172,83,NA
"NIC","1991",0,4327289,54,NA
"NIC","1990",0,4227820,82,NA
"NIC","1989",0,4129447,63,NA
"NIC","1988",314,4033291,63,NA
"NIC","1987",792,3941463,47,NA
"NIC","1986",2550,3852017,51,NA
"NIC","1985",956,3763034,59,NA
"NIC","1984",153,3674501,56,NA
"NIC","1983",112,3584610,41,NA
"NIC","1982",226,3491906,40,NA
"NIC","1981",224,3397659,20,NA
"NIC","1980",3784,3303309,15,NA
"NER","2023",1708,27202843,NA,NA
"NER","2022",12898,26207977,65,42
"NER","2021",9271,25252722,80,66
"NER","2020",2754,24333639,79,60
"NER","2019",10321,23443393,79,58
"NER","2018",5034,22577058,77,48
"NER","2017",1171,21737922,82,46
"NER","2016",776,20921743,76,31
"NER","2015",7693,20128124,85,16
"NER","2014",1142,19372014,80,3
"NER","2013",1224,18653199,80,NA
"NER","2012",272,17954407,75,NA
"NER","2011",771,17283112,69,NA
"NER","2010",372,16647543,67,NA
"NER","2009",801,16037915,69,NA
"NER","2008",1317,15455175,66,NA
"NER","2007",282,14897873,60,NA
"NER","2006",59,14365168,53,NA
"NER","2005",2183,13855221,47,NA
"NER","2004",63057,13366885,45,NA
"NER","2003",54190,12900790,43,NA
"NER","2002",31584,12456517,41,NA
"NER","2001",61208,12031430,39,NA
"NER","2000",21319,11622665,37,NA
"NER","1999",36156,11231469,35,NA
"NER","1998",11404,10854920,35,NA
"NER","1997",32649,10494201,35,NA
"NER","1996",68921,10149937,38,NA
"NER","1995",67986,9813918,40,NA
"NER","1994",48685,9493324,19,NA
"NER","1993",36557,9193078,19,NA
"NER","1992",31341,8907644,21,NA
"NER","1991",90071,8634640,28,NA
"NER","1990",20463,8370648,25,NA
"NER","1989",22932,8116075,14,NA
"NER","1988",16864,7872252,24,NA
"NER","1987",14290,7636591,27,NA
"NER","1986",17626,7408364,27,NA
"NER","1985",64689,7187618,27,NA
"NER","1984",42199,6973849,22,NA
"NER","1983",30288,6766606,16,NA
"NER","1982",39815,6564445,18,NA
"NER","1981",36139,6366262,19,NA
"NER","1980",36811,6173177,NA,NA
"NGA","2023",20143,223804632,NA,NA
"NGA","2022",23983,218541212,60,38
"NGA","2021",10649,213401323,60,38
"NGA","2020",8877,208327405,60,38
"NGA","2019",28094,203304492,58,9
"NGA","2018",7063,198387623,56,NA
"NGA","2017",11190,193495907,54,NA
"NGA","2016",17136,188666931,48,NA
"NGA","2015",12423,183995785,42,NA
"NGA","2014",6855,179379016,44,NA
"NGA","2013",52852,174726123,43,NA
"NGA","2012",6447,170075932,42,NA
"NGA","2011",18843,165463745,49,NA
"NGA","2010",8491,160952853,56,NA
"NGA","2009",1272,156595758,64,NA
"NGA","2008",9960,152382506,53,NA
"NGA","2007",2613,148294028,41,NA
"NGA","2006",704,144329764,44,NA
"NGA","2005",110927,140490722,41,NA
"NGA","2004",31521,136756848,37,NA
"NGA","2003",141258,133119801,34,NA
"NGA","2002",42007,129583026,30,NA
"NGA","2001",168107,126152678,32,NA
"NGA","2000",212183,122851984,33,NA
"NGA","1999",217151,119695565,35,NA
"NGA","1998",143098,116690527,38,NA
"NGA","1997",21385,113791181,38,NA
"NGA","1996",88675,110956183,38,NA
"NGA","1995",12393,108187610,44,NA
"NGA","1994",106081,105456121,41,NA
"NGA","1993",54734,102775465,40,NA
"NGA","1992",85965,100182045,43,NA
"NGA","1991",44026,97685360,57,NA
"NGA","1990",115682,95214257,54,NA
"NGA","1989",33678,92744064,59,NA
"NGA","1988",75908,90351467,46,NA
"NGA","1987",77566,88044187,36,NA
"NGA","1986",115743,85804185,28,NA
"NGA","1985",161768,83585251,17,NA
"NGA","1984",182591,81337553,9,NA
"NGA","1983",136778,79351586,NA,NA
"NGA","1982",139785,77388067,NA,NA
"NGA","1981",129671,75175387,NA,NA
"NGA","1980",162106,72951439,NA,NA
"NIU","2023",NA,NA,NA,NA
"NIU","2022",0,NA,99,99
"NIU","2021",NA,NA,99,99
"NIU","2020",NA,NA,99,99
"NIU","2019",0,NA,99,99
"NIU","2018",NA,NA,99,99
"NIU","2017",NA,NA,99,99
"NIU","2016",NA,NA,99,99
"NIU","2015",NA,NA,99,99
"NIU","2014",NA,NA,99,99
"NIU","2013",0,NA,99,99
"NIU","2012",0,NA,99,98
"NIU","2011",0,NA,99,98
"NIU","2010",0,NA,99,99
"NIU","2009",0,NA,99,99
"NIU","2008",0,NA,99,99
"NIU","2007",0,NA,99,99
"NIU","2006",NA,NA,99,99
"NIU","2005",0,NA,99,70
"NIU","2004",0,NA,99,99
"NIU","2003",0,NA,86,86
"NIU","2002",0,NA,99,90
"NIU","2001",0,NA,99,99
"NIU","2000",0,NA,99,99
"NIU","1999",0,NA,99,NA
"NIU","1998",0,NA,99,NA
"NIU","1997",0,NA,99,NA
"NIU","1996",0,NA,99,NA
"NIU","1995",0,NA,34,NA
"NIU","1994",2,NA,99,NA
"NIU","1993",0,NA,99,NA
"NIU","1992",0,NA,99,NA
"NIU","1991",121,NA,99,NA
"NIU","1990",NA,NA,99,NA
"NIU","1989",1,NA,99,NA
"NIU","1988",1,NA,94,NA
"NIU","1987",0,NA,94,NA
"NIU","1986",7,NA,73,NA
"NIU","1985",21,NA,52,NA
"NIU","1984",0,NA,52,NA
"NIU","1983",0,NA,58,NA
"NIU","1982",0,NA,65,NA
"NIU","1981",2,NA,71,NA
"NIU","1980",22,NA,77,NA
"MKD","2023",1,1811980,NA,NA
"MKD","2022",0,1831712,71,89
"MKD","2021",1,1837114,70,80
"MKD","2020",0,1856124,63,68
"MKD","2019",1337,1876262,75,94
"MKD","2018",64,1889051,75,94
"MKD","2017",19,1898657,83,97
"MKD","2016",0,1906313,82,93
"MKD","2015",1,1912430,89,93
"MKD","2014",116,1917557,93,96
"MKD","2013",4,1922716,96,96
"MKD","2012",7,1929821,96,96
"MKD","2011",701,1937398,97,98
"MKD","2010",217,1946298,98,99
"MKD","2009",5,1958782,96,97
"MKD","2008",27,1971493,98,95
"MKD","2007",1,1982933,96,95
"MKD","2006",3,1994287,94,96
"MKD","2005",5,2005330,96,95
"MKD","2004",9,2016186,96,95
"MKD","2003",18,2022725,96,97
"MKD","2002",19,2020157,98,95
"MKD","2001",27,2034882,92,94
"MKD","2000",36,2026350,97,95
"MKD","1999",53,2017142,98,NA
"MKD","1998",NA,2007523,96,NA
"MKD","1997",364,1996869,98,NA
"MKD","1996",1056,1994226,91,NA
"MKD","1995",217,1983964,97,NA
"MKD","1994",229,1982458,88,NA
"MKD","1993",2495,1996893,98,NA
"MKD","1992",180,2018023,NA,NA
"MKD","1991",181,2036686,NA,NA
"MKD","1990",NA,2044174,NA,NA
"MKD","1989",NA,2039426,NA,NA
"MKD","1988",NA,2031932,NA,NA
"MKD","1987",NA,2023097,NA,NA
"MKD","1986",NA,2012926,NA,NA
"MKD","1985",NA,2001504,NA,NA
"MKD","1984",NA,1988682,NA,NA
"MKD","1983",NA,1974441,NA,NA
"MKD","1982",NA,1958275,NA,NA
"MKD","1981",NA,1935200,NA,NA
"MKD","1980",NA,1907023,NA,NA
"MNP","2023",0,49796,NA,NA
"MNP","2022",NA,49551,NA,NA
"MNP","2021",NA,49481,NA,NA
"MNP","2020",NA,49587,NA,NA
"MNP","2019",0,49858,NA,NA
"MNP","2018",0,50304,NA,NA
"MNP","2017",NA,50729,NA,NA
"MNP","2016",NA,51133,NA,NA
"MNP","2015",NA,51514,NA,NA
"MNP","2014",NA,51856,NA,NA
"MNP","2013",NA,52141,NA,NA
"MNP","2012",NA,52359,NA,NA
"MNP","2011",0,52520,NA,NA
"MNP","2010",0,54087,NA,NA
"MNP","2009",0,57056,NA,NA
"MNP","2008",0,60032,NA,NA
"MNP","2007",0,63050,NA,NA
"MNP","2006",NA,66060,NA,NA
"MNP","2005",0,69025,NA,NA
"MNP","2004",0,71898,NA,NA
"MNP","2003",0,74623,NA,NA
"MNP","2002",NA,77162,NA,NA
"MNP","2001",NA,79479,NA,NA
"MNP","2000",0,80338,NA,NA
"MNP","1999",0,76237,NA,NA
"MNP","1998",NA,68501,NA,NA
"MNP","1997",1,60817,NA,NA
"MNP","1996",NA,53367,NA,NA
"MNP","1995",0,48717,NA,NA
"MNP","1994",29,47780,NA,NA
"MNP","1993",116,47948,NA,NA
"MNP","1992",7,48128,NA,NA
"MNP","1991",NA,48302,NA,NA
"MNP","1990",35,48002,NA,NA
"MNP","1989",1,45859,NA,NA
"MNP","1988",0,42381,NA,NA
"MNP","1987",0,38923,NA,NA
"MNP","1986",NA,35459,NA,NA
"MNP","1985",NA,32041,NA,NA
"MNP","1984",NA,28735,NA,NA
"MNP","1983",NA,25594,NA,NA
"MNP","1982",NA,22647,NA,NA
"MNP","1981",NA,19902,NA,NA
"MNP","1980",NA,17613,NA,NA
"NOR","2023",2,5519594,NA,NA
"NOR","2022",1,5457127,96,94
"NOR","2021",0,5408320,97,95
"NOR","2020",4,5379475,97,95
"NOR","2019",18,5347896,97,95
"NOR","2018",12,5311916,96,93
"NOR","2017",1,5276968,96,91
"NOR","2016",0,5234519,96,91
"NOR","2015",14,5188607,95,91
"NOR","2014",3,5137232,94,92
"NOR","2013",8,5079623,93,91
"NOR","2012",4,5018573,94,91
"NOR","2011",39,4953088,93,94
"NOR","2010",3,4889252,93,97
"NOR","2009",2,4828726,93,96
"NOR","2008",4,4768212,93,95
"NOR","2007",NA,4709153,92,93
"NOR","2006",0,4660677,92,91
"NOR","2005",0,4623291,90,91
"NOR","2004",7,4591910,89,90
"NOR","2003",8,4564855,86,89
"NOR","2002",5,4538159,87,90
"NOR","2001",4,4513751,90,90
"NOR","2000",0,4490967,88,90
"NOR","1999",NA,4461913,90,NA
"NOR","1998",NA,4431464,91,NA
"NOR","1997",11,4405157,93,NA
"NOR","1996",23,4381336,92,NA
"NOR","1995",18,4359184,92,NA
"NOR","1994",6,4336613,94,NA
"NOR","1993",7,4311991,93,NA
"NOR","1992",73,4286401,96,NA
"NOR","1991",17,4261732,94,NA
"NOR","1990",95,4241473,87,NA
"NOR","1989",13,4226901,84,NA
"NOR","1988",133,4209488,87,NA
"NOR","1987",563,4186905,87,NA
"NOR","1986",1219,4167354,87,NA
"NOR","1985",1312,4152516,90,NA
"NOR","1984",1775,4140099,80,NA
"NOR","1983",6181,4128432,80,NA
"NOR","1982",10974,4114787,NA,NA
"NOR","1981",4586,4099702,NA,NA
"NOR","1980",1322,4085620,NA,NA
"PSE","2023",3,5165775,NA,NA
"PSE","2022",NA,5043612,97,93
"PSE","2021",11,4922749,98,99
"PSE","2020",1001,4803269,99,99
"PSE","2019",228,4685306,99,99
"PSE","2018",0,4569087,99,99
"PSE","2017",63,4454805,99,99
"PSE","2016",NA,4367088,99,99
"PSE","2015",NA,4270092,99,99
"PSE","2014",NA,4173398,99,99
"PSE","2013",NA,4076708,99,98
"PSE","2012",NA,3979998,98,97
"PSE","2011",NA,3882986,99,95
"PSE","2010",1,3786161,98,94
"PSE","2009",NA,3689099,97,97
"PSE","2008",NA,3591977,96,99
"PSE","2007",NA,3494496,98,87
"PSE","2006",NA,3406334,99,92
"PSE","2005",NA,3320396,98,97
"PSE","2004",NA,3236626,96,94
"PSE","2003",NA,3154969,99,94
"PSE","2002",NA,3075373,94,93
"PSE","2001",NA,2997784,98,94
